"id","zip_code","name_th","name_en","amphure_id","created_at","updated_at","deleted_at"
"120505","11150","ขุนศรี","Khun Si","62","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120506","11150","คลองขวาง","Khlong Khwang","62","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120507","11150","ทวีวัฒนา","Thawi Watthana","62","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120601","11120","ปากเกร็ด","Pak Kret","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120602","11120","บางตลาด","Bang Talat","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120603","11120","บ้านใหม่","Ban Mai","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120604","11120","บางพูด","Bang Phut","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120605","11120","บางตะไนย์","Bang Tanai","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120606","11120","คลองพระอุดม","Khlong Phra Udom","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120607","11120","ท่าอิฐ","Tha It","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120608","11120","เกาะเกร็ด","Ko Kret","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120609","11120","อ้อมเกร็ด","Om Kret","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120610","11120","คลองข่อย","Khlong Khoi","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120611","11120","บางพลับ","Bang Phlap","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"120612","11120","คลองเกลือ","Khlong Kluea","63","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130101","12000","บางปรอก","Bang Parok","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130102","12000","บ้านใหม่","Ban Mai","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130103","12000","บ้านกลาง","Ban Klang","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130104","12000","บ้านฉาง","Ban Chang","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130105","12000","บ้านกระแชง","Ban Krachaeng","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130106","12000","บางขะแยง","Bang Khayaeng","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130107","12000","บางคูวัด","Bang Khu Wat","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130108","12000","บางหลวง","Bang Luang","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130109","12000","บางเดื่อ","Bang Duea","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130110","12000","บางพูด","Bang Phut","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130111","12000","บางพูน","Bang Phun","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130112","12000","บางกะดี","Bang Kadi","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130113","12000","สวนพริกไทย","Suan Phrikthai","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130114","12000","หลักหก","Lak Hok","66","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130201","12120","คลองหนึ่ง","Khlong Nueng","67","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130202","12120","คลองสอง","Khlong Song","67","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130203","12120","คลองสาม","Khlong Sam","67","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130204","12120","คลองสี่","Khlong Si","67","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130205","12120","คลองห้า","Khlong Ha","67","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130206","12120","คลองหก","Khlong Hok","67","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130207","12120","คลองเจ็ด","Khlong Chet","67","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130301","12130","ประชาธิปัตย์","Prachathipat","68","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130302","12130","บึงยี่โถ","Bueng Yitho","68","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130303","12110","รังสิต","Rangsit","68","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130304","12110","ลำผักกูด","Lam Phak Kut","68","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130305","12110","บึงสนั่น","Bueng Sanan","68","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130306","12110","บึงน้ำรักษ์","Bueng Nam Rak","68","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130401","12170","บึงบา","Bueng Ba","69","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130402","12170","บึงบอน","Bueng Bon","69","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130403","12170","บึงกาสาม","Bueng Ka Sam","69","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130404","12170","บึงชำอ้อ","Bueng Cham O","69","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130405","12170","หนองสามวัง","Nong Sam Wang","69","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130406","12170","ศาลาครุ","Sala Khru","69","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130407","12170","นพรัตน์","Noppharat","69","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130501","12140","ระแหง","Rahaeng","70","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130502","12140","ลาดหลุมแก้ว","Lat Lum Kaeo","70","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130503","12140","คูบางหลวง","Khu Bang Luang","70","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130504","12140","คูขวาง","Khu Khwang","70","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130505","12140","คลองพระอุดม","Khlong Phra Udom","70","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130506","12140","บ่อเงิน","Bo Ngoen","70","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130507","12140","หน้าไม้","Na Mai","70","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130601","12130","คูคต","Khu Khot","71","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130602","12150","ลาดสวาย","Lat Sawai","71","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130603","12150","บึงคำพร้อย","Bueng Kham Phroi","71","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130604","12150","ลำลูกกา","Lam Luk Ka","71","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130605","12150","บึงทองหลาง","Bueng Thonglang","71","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130606","12150","ลำไทร","Lam Sai","71","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130607","12150","บึงคอไห","Bueng Kho Hai","71","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130608","12150","พืชอุดม","Phuet Udom","71","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130701","12160","บางเตย","Bang Toei","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130702","12160","คลองควาย","Khlong Khwai","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130703","12160","สามโคก","Sam Khok","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130704","12160","กระแชง","Krachaeng","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130705","12160","บางโพธิ์เหนือ","Bang Pho Nuea","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130706","12160","เชียงรากใหญ่","Chiang Rak Yai","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130707","12160","บ้านปทุม","Ban Pathum","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130708","12160","บ้านงิ้ว","Ban Ngio","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130709","12160","เชียงรากน้อย","Chiang Rak Noi","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130710","12160","บางกระบือ","Bang Krabue","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"130711","12160","ท้ายเกาะ","Thai Ko","72","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140101","13000","ประตูชัย","Pratu Chai","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140102","13000","กะมัง","Kamang","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140103","13000","หอรัตนไชย","Ho Rattanachai","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140104","13000","หัวรอ","Hua Ro","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140105","13000","ท่าวาสุกรี","Tha Wasukri","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140106","13000","ไผ่ลิง","Phai Ling","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140107","13000","ปากกราน","Pak Kran","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140108","13000","ภูเขาทอง","Phukhao Thong","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140109","13000","สำเภาล่ม","Samphao Lom","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140110","13000","สวนพริก","Suan Phrik","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140111","13000","คลองตะเคียน","Khlong Takhian","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140112","13000","วัดตูม","Wat Tum","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140113","13000","หันตรา","Hantra","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140114","13000","ลุมพลี","Lumphli","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140115","13000","บ้านใหม่","Ban Mai","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140116","13000","บ้านเกาะ","Ban Ko","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140117","13000","คลองสวนพลู","Khlong Suan Phlu","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140118","13000","คลองสระบัว","Khlong Sa Bua","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140119","13000","เกาะเรียน","Ko Rian","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140120","13000","บ้านป้อม","Ban Pom","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140121","13000","บ้านรุน","Ban Run","74","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140201","13130","ท่าเรือ","Tha Ruea","75","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140202","13130","จำปา","Champa","75","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140203","13130","ท่าหลวง","Tha Luang","75","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140204","13130","บ้านร่อม","Ban Rom","75","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140205","13130","ศาลาลอย","Sala Loi","75","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140206","13130","วังแดง","Wang Daeng","75","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140207","13130","โพธิ์เอน","Pho En","75","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140208","13130","ปากท่า","Pak Tha","75","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140209","13130","หนองขนาก","Nong Khanak","75","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140210","13130","ท่าเจ้าสนุก","Tha Chao Sanuk","75","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140301","13260","นครหลวง","Nakhon Luang","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140302","13260","ท่าช้าง","Tha Chang","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140303","13260","บ่อโพง","Bo Phong","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140304","13260","บ้านชุ้ง","Ban Chung","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140305","13260","ปากจั่น","Pak Chan","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140306","13260","บางระกำ","Bang Rakam","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140307","13260","บางพระครู","Bang Phra Khru","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140308","13260","แม่ลา","Mae La","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140309","13260","หนองปลิง","Nong Pling","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140310","13260","คลองสะแก","Khlong Sakae","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140311","13260","สามไถ","Sam Thai","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140312","13260","พระนอน","Phra Non","76","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140401","13190","บางไทร","Bang Sai","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140402","13190","บางพลี","Bang Phli","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140403","13190","สนามชัย","Sanam Chai","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140404","13190","บ้านแป้ง","Ban Paeng","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140405","13190","หน้าไม้","Na Mai","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140406","13190","บางยี่โท","Bang Yi Tho","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140407","13190","แคออก","Khae Ok","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140408","13190","แคตก","Khae Tok","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140409","13190","ช่างเหล็ก","Chang Lek","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140410","13190","กระแชง","Krachaeng","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140411","13190","บ้านกลึง","Ban Klueng","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140412","13190","ช้างน้อย","Chang Noi","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140413","13190","ห่อหมก","Homok","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140414","13190","ไผ่พระ","Phai Phra","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140415","13190","กกแก้วบูรพา","Kok Kaeo Burapha","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140416","13190","ไม้ตรา","Mai Tra","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140417","13190","บ้านม้า","Ban Ma","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140418","13190","บ้านเกาะ","Ban Ko","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140419","13290","ราชคราม","Ratchakhram","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140420","13290","ช้างใหญ่","Chang Yai","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140421","13290","โพแตง","Pho Taeng","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140422","13290","เชียงรากน้อย","Chiang Rak Noi","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140423","13190","โคกช้าง","Khok Chang","77","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140501","13250","บางบาล","Bang Ban","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140502","13250","วัดยม","Wat Yom","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140503","13250","ไทรน้อย","Sai Noi","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140504","13250","สะพานไทย","Saphan Thai","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140505","13250","มหาพราหมณ์","Maha Phram","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140506","13250","กบเจา","Kop Chao","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140507","13250","บ้านคลัง","Ban Khlang","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140508","13250","พระขาว","Phra Khao","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140509","13250","น้ำเต้า","Namtao","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140510","13250","ทางช้าง","Thang Chang","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140511","13250","วัดตะกู","Wat Taku","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140512","13250","บางหลวง","Bang Luang","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140513","13250","บางหลวงโดด","Bang Luang Dot","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140514","13250","บางหัก","Bang Hak","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140515","13250","บางชะนี","Bang Chani","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140516","13250","บ้านกุ่ม","Ban Kum","78","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140601","13160","บ้านเลน","Ban Len","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140602","13180","เชียงรากน้อย","Chiang Rak Noi","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140603","13160","บ้านโพ","Ban Pho","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140604","13160","บ้านกรด","Ban Krot","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140605","13160","บางกระสั้น","Bang Krasan","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140606","13160","คลองจิก","Khlong Chik","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140607","13160","บ้านหว้า","Ban Wa","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140608","13160","วัดยม","Wat Yom","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140609","13160","บางประแดง","Bang Pradaeng","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140610","13160","สามเรือน","Sam Ruean","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140611","13160","เกาะเกิด","Ko Koet","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140612","13160","บ้านพลับ","Ban Phlap","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140613","13160","บ้านแป้ง","Ban Paeng","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140614","13160","คุ้งลาน","Khung Lan","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140615","13160","ตลิ่งชัน","Taling Chan","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140616","13170","บ้านสร้าง","Ban Sang","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140617","13160","ตลาดเกรียบ","Talat Kriap","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140618","13160","ขนอนหลวง","Khanon Luang","79","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140701","13220","บางปะหัน","Bang Pahan","80","9/8/2019 03:33:09","9/8/2019 03:33:09",
"140702","13220","ขยาย","Khayai","80","9/8/2019 03:33:09","9/8/2019 03:33:09",
