id,name_th,name_en,province_id,created_at,updated_at,deleted_at
8022,อำเภอช้างกลาง,Amphoe Chang Klang,63,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8023,อำเภอเฉลิมพระเกียรติ,Amphoe Chaloem Phra Kiat,63,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8101,อำเภอเมืองกระบี่,Amphoe Mueang Krabi,64,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8102,อำเภอเขาพนม,Amphoe Khao Phanom,64,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8103,อำเภอเกาะลันตา,Amphoe Ko Lanta,64,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8104,อำเภอคลองท่อม,Amphoe Khlong Thom,64,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8105,อำเภออ่าวลึก,Amphoe Ao Luek,64,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8106,อำเภอปลายพระยา,Amphoe Plai Phraya,64,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8107,อำเภอลำทับ,Amphoe Lam Thap,64,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8108,อำเภอเหนือคลอง,Amphoe Nuea Khlong,64,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8201,อำเภอเมืองพังงา,Amphoe Mueang Phang-nga,65,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8202,อำเภอเกาะยาว,Amphoe Ko Yao,65,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8203,อำเภอกะปง,Amphoe Kapong,65,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8204,อำเภอตะกั่วทุ่ง,Amphoe Takua Thung,65,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8205,อำเภอตะกั่วป่า,Amphoe Takua Pa,65,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8206,อำเภอคุระบุรี,Amphoe Khura Buri,65,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8207,อำเภอทับปุด,Amphoe Thap Put,65,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8208,อำเภอท้ายเหมือง,Amphoe Thai Mueang,65,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8301,อำเภอเมืองภูเก็ต,Amphoe Mueang Phuket,66,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8302,อำเภอกะทู้,Amphoe Kathu,66,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8303,อำเภอถลาง,Amphoe Thalang,66,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8401,อำเภอเมืองสุราษฎร์ธานี,Amphoe Mueang Surat Thani,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8402,อำเภอกาญจนดิษฐ์,Amphoe Kanchanadit,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8403,อำเภอดอนสัก,Amphoe Don Sak,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8404,อำเภอเกาะสมุย,Amphoe Ko Samui,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8405,อำเภอเกาะพะงัน,Amphoe Ko Pha-ngan,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8406,อำเภอไชยา,Amphoe Chaiya,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8407,อำเภอท่าชนะ,Amphoe Tha Chana,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8408,อำเภอคีรีรัฐนิคม,Amphoe Khiri Rat Nikhom,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8409,อำเภอบ้านตาขุน,Amphoe Ban Ta Khun,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8410,อำเภอพนม,Amphoe Phanom,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8411,อำเภอท่าฉาง,Amphoe Tha Chang,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8412,อำเภอบ้านนาสาร,Amphoe Ban Na San,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8413,อำเภอบ้านนาเดิม,Amphoe Ban Na Doem,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8414,อำเภอเคียนซา,Amphoe Khian Sa,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8415,อำเภอเวียงสระ,Amphoe Wiang Sa,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8416,อำเภอพระแสง,Amphoe Phrasaeng,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8417,อำเภอพุนพิน,Amphoe Phunphin,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8418,อำเภอชัยบุรี,Amphoe Chai Buri,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8419,อำเภอวิภาวดี,Amphoe Vibhavadi,67,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8501,อำเภอเมืองระนอง,Amphoe Mueang Ranong,68,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8502,อำเภอละอุ่น,Amphoe La-un,68,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8503,อำเภอกะเปอร์,Amphoe Kapoe,68,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8504,อำเภอกระบุรี,Amphoe Kra Buri,68,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8505,อำเภอสุขสำราญ,Amphoe Suk Samran,68,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8601,อำเภอเมืองชุมพร,Amphoe Mueang Chumphon,69,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8602,อำเภอท่าแซะ,Amphoe Tha Sae,69,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8603,อำเภอปะทิว,Amphoe Pathio,69,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8604,อำเภอหลังสวน,Amphoe Lang Suan,69,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8605,อำเภอละแม,Amphoe Lamae,69,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8606,อำเภอพะโต๊ะ,Amphoe Phato,69,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8607,อำเภอสวี,Amphoe Sawi,69,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
8608,อำเภอทุ่งตะโก,Amphoe Thung Tako,69,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9001,อำเภอเมืองสงขลา,Amphoe Mueang Songkhla,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9002,อำเภอสทิงพระ,Amphoe Sathing Phra,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9003,อำเภอจะนะ,Amphoe Chana,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9004,อำเภอนาทวี,Amphoe Na Thawi,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9005,อำเภอเทพา,Amphoe Thepha,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9006,อำเภอสะบ้าย้อย,Amphoe Saba Yoi,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9007,อำเภอระโนด,Amphoe Ranot,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9008,อำเภอกระแสสินธุ์,Amphoe Krasae Sin,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9009,อำเภอรัตภูมิ,Amphoe Rattaphum,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9010,อำเภอสะเดา,Amphoe Sadao,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9011,อำเภอหาดใหญ่,Amphoe Hat Yai,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9012,อำเภอนาหม่อม,Amphoe Na Mom,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9013,อำเภอควนเนียง,Amphoe Khuan Niang,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9014,อำเภอบางกล่ำ,Amphoe Bang Klam,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9015,อำเภอสิงหนคร,Amphoe Singhanakhon,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9016,อำเภอคลองหอยโข่ง,Amphoe Khlong Hoi Khong,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9077,อำเภอท้องถิ่นเทศบาลตำบลสำนักขาม,Amphoe Sum Nung Kam,70,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9101,อำเภอเมืองสตูล,Amphoe Mueang Satun,71,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9102,อำเภอควนโดน,Amphoe Khuan Don,71,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9103,อำเภอควนกาหลง,Amphoe Khuan Kalong,71,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9104,อำเภอท่าแพ,Amphoe Tha Phae,71,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9105,อำเภอละงู,Amphoe La-ngu,71,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9106,อำเภอทุ่งหว้า,Amphoe Thung Wa,71,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9107,อำเภอมะนัง,Amphoe Manang,71,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9201,อำเภอเมืองตรัง,Amphoe Mueang Trang,72,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9202,อำเภอกันตัง,Amphoe Kantang,72,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9203,อำเภอย่านตาขาว,Amphoe Yan Ta Khao,72,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9204,อำเภอปะเหลียน,Amphoe Palian,72,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9205,อำเภอสิเกา,Amphoe Sikao,72,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9206,อำเภอห้วยยอด,Amphoe Huai Yot,72,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9207,อำเภอวังวิเศษ,Amphoe Wang Wiset,72,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9208,อำเภอนาโยง,Amphoe Na Yong,72,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9209,อำเภอรัษฎา,Amphoe Ratsada,72,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9210,อำเภอหาดสำราญ,Amphoe Hat Samran,72,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9301,อำเภอเมืองพัทลุง,Amphoe Mueang Phatthalung,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9302,อำเภอกงหรา,Amphoe Kong Ra,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9303,อำเภอเขาชัยสน,Amphoe Khao Chaison,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9304,อำเภอตะโหมด,Amphoe Tamot,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9305,อำเภอควนขนุน,Amphoe Khuan Khanun,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9306,อำเภอปากพะยูน,Amphoe Pak Phayun,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9307,อำเภอศรีบรรพต,Amphoe Si Banphot,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9308,อำเภอป่าบอน,Amphoe Pa Bon,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9309,อำเภอบางแก้ว,Amphoe Bang Kaeo,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9310,อำเภอป่าพะยอม,Amphoe Pa Phayom,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9311,อำเภอศรีนครินทร์,Amphoe Srinagarindra,73,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9401,อำเภอเมืองปัตตานี,Amphoe Mueang Pattani,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9402,อำเภอโคกโพธิ์,Amphoe Khok Pho,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9403,อำเภอหนองจิก,Amphoe Nong Chik,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9404,อำเภอปะนาเระ,Amphoe Panare,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9405,อำเภอมายอ,Amphoe Mayo,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9406,อำเภอทุ่งยางแดง,Amphoe Thung Yang Daeng,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9407,อำเภอสายบุรี,Amphoe Sai Buri,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9408,อำเภอไม้แก่น,Amphoe Mai Kaen,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9409,อำเภอยะหริ่ง,Amphoe Yaring,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9410,อำเภอยะรัง,Amphoe Yarang,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9411,อำเภอกะพ้อ,Amphoe Kapho,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9412,อำเภอแม่ลาน,Amphoe Mae Lan,74,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9501,อำเภอเมืองยะลา,Amphoe Mueang Yala,75,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9502,อำเภอเบตง,Amphoe Betong,75,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9503,อำเภอบันนังสตา,Amphoe Bannang Sata,75,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9504,อำเภอธารโต,Amphoe Than To,75,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9505,อำเภอยะหา,Amphoe Yaha,75,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9506,อำเภอรามัน,Amphoe Raman,75,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9507,อำเภอกาบัง,Amphoe Kabang,75,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9508,อำเภอกรงปินัง,Amphoe Krong Pinang,75,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9601,อำเภอเมืองนราธิวาส,Amphoe Mueang Narathiwat,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9602,อำเภอตากใบ,Amphoe Tak Bai,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9603,อำเภอบาเจาะ,Amphoe Bacho,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9604,อำเภอยี่งอ,Amphoe Yi-ngo,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9605,อำเภอระแงะ,Amphoe Ra-ngae,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9606,อำเภอรือเสาะ,Amphoe Rueso,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9607,อำเภอศรีสาคร,Amphoe Si Sakhon,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9608,อำเภอแว้ง,Amphoe Waeng,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9609,อำเภอสุคิริน,Amphoe Sukhirin,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9610,อำเภอสุไหงโก-ลก,Amphoe Su-ngai Kolok,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9611,อำเภอสุไหงปาดี,Amphoe Su-ngai Padi,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9612,อำเภอจะแนะ,Amphoe Chanae,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
9613,อำเภอเจาะไอร้อง,Amphoe Cho-airong,76,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
